ID,post_author,post_date,post_date_gmt,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,lead_gen_params,lead_gen_position,PREFIX
445,6,3/4/19 10:46,3/4/19 15:46,Diet and Nutrition,,inherit,closed,closed,,147-autosave-v1,,,3/4/19 10:46,3/4/19 15:46,,147,https://maculardegeneration.net/uncategorized/147-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.976,macd
446,6,2/28/19 9:11,2/28/19 14:11,,,publish,closed,closed,,446,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=446,65,nav_menu_item,,0,NULL,NULL,macd
447,6,3/11/19 12:08,3/11/19 16:08,Dietary Research and Recommendations,,inherit,closed,closed,,164-autosave-v1,,,3/11/19 12:08,3/11/19 16:08,,164,https://maculardegeneration.net/uncategorized/164-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9743,macd
448,6,2/28/19 9:18,2/28/19 14:18,Dietary Research,,publish,closed,closed,,dietary-research,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=448,84,nav_menu_item,,0,NULL,NULL,macd
449,6,2/28/19 9:19,2/28/19 14:19,Angiography,,publish,closed,closed,,angiography,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=449,52,nav_menu_item,,0,NULL,NULL,macd
450,6,2/28/19 9:20,2/28/19 14:20,Eye Anatomy and Function,,publish,closed,closed,,eye-anatomy-and-function,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=450,19,nav_menu_item,,0,NULL,NULL,macd
453,6,2/28/19 9:49,2/28/19 14:49,AMD Treatment,,publish,closed,closed,,amd-treatment,,,6/10/19 10:36,6/10/19 14:36,,123,https://maculardegeneration.net/?p=453,60,nav_menu_item,,0,NULL,NULL,macd
455,6,3/4/19 6:09,3/4/19 11:09,Treatment by Type of Macular Degeneration,,inherit,closed,closed,,143-autosave-v1,,,3/4/19 6:09,3/4/19 11:09,,143,https://maculardegeneration.net/uncategorized/143-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9827,macd
456,6,2/28/19 10:15,2/28/19 15:15,Treatment by Type of MD,,publish,closed,closed,,treatment-by-type-of-md,,,6/10/19 10:36,6/10/19 14:36,,123,https://maculardegeneration.net/?p=456,59,nav_menu_item,,0,NULL,NULL,macd
459,6,2/28/19 10:33,2/28/19 15:33,Central Scotoma,,publish,closed,closed,,central-scotoma,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=459,38,nav_menu_item,,0,NULL,NULL,macd
460,27,2/28/19 11:03,2/28/19 16:03,What is Retinal Detachment?,,publish,closed,closed,,retinal-detachment,,,4/22/19 13:43,4/22/19 17:43,,0,https://maculardegeneration.net/?page_id=460,0,page,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9783,macd
461,6,2/28/19 11:04,2/28/19 16:04,Retinal Detachment,,publish,closed,closed,,retinal-detachment,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=461,44,nav_menu_item,,0,NULL,NULL,macd
462,27,2/28/19 11:21,2/28/19 16:21,What is Electroretinography?,,publish,closed,closed,,electroretinography,,,3/12/19 13:33,3/12/19 17:33,,0,https://maculardegeneration.net/?page_id=462,0,page,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9644,macd
463,6,2/28/19 11:23,2/28/19 16:23,Electroretinography,,publish,closed,closed,,electroretinography,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=463,56,nav_menu_item,,0,NULL,NULL,macd
464,36,2/28/19 12:10,2/28/19 17:10,facebook-share-114-custom,,inherit,open,closed,,facebook-share-114-custom,,,2/28/19 12:10,2/28/19 17:10,,114,/wp-content/uploads/2019/02/facebook-share-114-custom.png,0,attachment,image/png,0,NULL,NULL,macd
465,36,2/28/19 12:10,2/28/19 17:10,vision-tests-114-custom,,inherit,open,closed,,vision-tests-114-custom,,,2/28/19 12:12,2/28/19 17:12,,114,/wp-content/uploads/2019/02/vision-tests-114-custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
466,36,2/28/19 12:10,2/28/19 17:10,facebook-share-207-custom,,inherit,open,closed,,facebook-share-207-custom,,,2/28/19 12:10,2/28/19 17:10,,114,/wp-content/uploads/2019/02/facebook-share-207-custom.png,0,attachment,image/png,0,NULL,NULL,macd
467,36,2/28/19 12:10,2/28/19 17:10,vision-rehabilitation-therapy-207-custom,,inherit,open,closed,,vision-rehabilitation-therapy-207-custom,,,2/28/19 12:19,2/28/19 17:19,,114,/wp-content/uploads/2019/02/vision-rehabilitation-therapy-207-custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
468,36,2/28/19 12:11,2/28/19 17:11,facebook-share-99-combo,,inherit,open,closed,,facebook-share-99-combo,,,2/28/19 12:11,2/28/19 17:11,,114,/wp-content/uploads/2019/02/facebook-share-99-combo.png,0,attachment,image/png,0,NULL,NULL,macd
469,36,2/28/19 12:11,2/28/19 17:11,macular-degeneration-symptoms-99-combo,,inherit,open,closed,,macular-degeneration-symptoms-99-combo,,,2/28/19 12:18,2/28/19 17:18,,114,/wp-content/uploads/2019/02/macular-degeneration-symptoms-99-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
470,36,2/28/19 12:11,2/28/19 17:11,facebook-share-108-combo,,inherit,open,closed,,facebook-share-108-combo,,,2/28/19 12:11,2/28/19 17:11,,114,/wp-content/uploads/2019/02/facebook-share-108-combo.png,0,attachment,image/png,0,NULL,NULL,macd
471,36,2/28/19 12:11,2/28/19 17:11,macular-degeneration-risk-108-combo,,inherit,open,closed,,macular-degeneration-risk-108-combo,,,2/28/19 12:14,2/28/19 17:14,,114,/wp-content/uploads/2019/02/macular-degeneration-risk-108-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
472,36,2/28/19 12:12,2/28/19 17:12,facebook-share-223-combo,,inherit,open,closed,,facebook-share-223-combo,,,3/21/19 14:33,3/21/19 18:33,,114,/wp-content/uploads/2019/02/facebook-share-223-combo.png,0,attachment,image/png,0,NULL,NULL,macd
473,36,2/28/19 12:12,2/28/19 17:12,walking-assistance-visually-impaired-223-combo,,inherit,open,closed,,walking-assistance-visually-impaired-223-combo,,,2/28/19 12:15,2/28/19 17:15,,114,/wp-content/uploads/2019/02/walking-assistance-visually-impaired-223-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
475,36,2/28/19 12:14,2/28/19 17:14,Hi! I'm Sue (HU1),,inherit,closed,closed,,108-autosave-v1,,,2/28/19 12:14,2/28/19 17:14,,108,https://maculardegeneration.net/uncategorized/108-autosave-v1/,0,revision,,0,NULL,NULL,macd
476,36,2/28/19 12:17,,Auto Draft,,auto-draft,open,closed,,,,,2/28/19 12:17,,,0,https://maculardegeneration.net/?p=476,0,post,,0,NULL,NULL,macd
477,34,6/25/19 15:30,6/25/19 19:30,The AMD Lifestyle: Good Nutrition,,publish,open,closed,,diet-nutrition,,,7/10/19 9:01,7/10/19 13:01,,0,https://maculardegeneration.net/?p=477,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.979,macd
478,34,7/8/19 10:26,7/8/19 14:26,The AMD Lifestyle: Moderate Exercise,,publish,open,closed,,exercise,,,7/22/19 15:59,7/22/19 19:59,,0,https://maculardegeneration.net/?p=478,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9786,macd
479,34,8/1/19 14:58,8/1/19 18:58,The AMD Lifestyle: Attitude,,publish,open,closed,,positive-attitude-resources,,,8/1/19 14:58,8/1/19 18:58,,0,https://maculardegeneration.net/?p=479,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.9877,macd
480,34,7/22/19 15:45,7/22/19 19:45,The AMD Lifestyle: Stress Reduction,,publish,open,closed,,stress-reduction,,,7/23/19 13:00,7/23/19 17:00,,0,https://maculardegeneration.net/?p=480,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9755,macd
481,34,5/8/19 16:18,5/8/19 20:18,"Expect, Plan, and Prepare: Expect the Best",,publish,open,closed,,expect-the-best,,,5/24/19 8:48,5/24/19 12:48,,0,https://maculardegeneration.net/?p=481,0,post,,1," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9738,macd
482,34,5/23/19 16:50,5/23/19 20:50,"Expect, Plan, and Prepare: Plan for the Worst",,publish,open,closed,,resources-visually-impaired,,,6/19/19 11:52,6/19/19 15:52,,0,https://maculardegeneration.net/?p=482,0,post,,0,NULL,NULL,macd
483,34,6/4/19 16:24,6/4/19 20:24,"Expect, Plan, and Prepare: Prepare to Be Surprised",,publish,open,closed,,positive-surprises,,,6/4/19 16:24,6/4/19 20:24,,0,https://maculardegeneration.net/?p=483,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.977,macd
484,34,8/19/19 14:58,,APPROVED Beware of Miracle Cures for Macular Degeneration,,draft,open,closed,,,,,8/19/19 14:58,8/19/19 18:58,,0,https://maculardegeneration.net/?p=484,0,post,,0,NULL,NULL,macd
485,34,4/12/19 13:13,4/12/19 17:13,Just Diagnosed,,publish,open,closed,,just-diagnosed,,,6/18/19 12:37,6/18/19 16:37,,0,https://maculardegeneration.net/?p=485,0,post,,2," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9803,macd
486,34,8/16/19 12:56,,APPROVED Letter to My Brother: Protect Your Eyes,,draft,open,closed,,,,,8/16/19 12:56,8/16/19 16:56,,0,https://maculardegeneration.net/?p=486,0,post,,0,NULL,NULL,macd
487,34,6/14/19 15:07,6/14/19 19:07,Riding the Emotional Roller Coaster,,publish,open,closed,,coping-vision-loss,,,6/14/19 15:07,6/14/19 19:07,,0,https://maculardegeneration.net/?p=487,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9741,macd
488,34,4/26/19 13:41,4/26/19 17:41,See What I See,,publish,open,closed,,vision-simulator,,,4/27/19 7:57,4/27/19 11:57,,0,https://maculardegeneration.net/?p=488,0,post,,2," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9772,macd
489,34,8/12/19 9:34,,PENDING REVIEW Memories and Genetics of Macular Degeneration,,draft,open,closed,,,,,8/12/19 9:34,8/12/19 13:34,,0,https://maculardegeneration.net/?p=489,0,post,,0,NULL,NULL,macd
490,34,3/27/19 15:19,3/27/19 19:19,Supporting a Friend with Macular Degeneration,,publish,open,closed,,caregiving-advocating,,,6/18/19 12:36,6/18/19 16:36,,0,https://maculardegeneration.net/?p=490,0,post,,1," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9744,macd
491,36,3/1/19 10:57,3/1/19 15:57,facebook-share-214-combo,,inherit,open,closed,,facebook-share-214-combo,,,3/1/19 10:57,3/1/19 15:57,,0,/wp-content/uploads/2019/03/facebook-share-214-combo.png,0,attachment,image/png,0,NULL,NULL,macd
492,36,3/1/19 10:57,3/1/19 15:57,stargardt-disease-diagnosis-214-combo,,inherit,open,closed,,stargardt-disease-diagnosis-214-combo,,,3/1/19 10:58,3/1/19 15:58,,0,/wp-content/uploads/2019/03/stargardt-disease-diagnosis-214-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
493,36,3/1/19 10:59,3/1/19 15:59,Herstory,,inherit,closed,closed,,214-autosave-v1,,,3/1/19 10:59,3/1/19 15:59,,214,https://maculardegeneration.net/uncategorized/214-autosave-v1/,0,revision,,0,NULL,NULL,macd
494,38,3/1/19 11:28,,Auto Draft,,auto-draft,open,closed,,,,,3/1/19 11:28,,,0,https://maculardegeneration.net/?p=494,0,post,,0,NULL,NULL,macd
495,6,3/1/19 11:57,3/1/19 16:57,Types of Macular Degeneration,,inherit,closed,closed,,117-autosave-v1,,,3/1/19 11:57,3/1/19 16:57,,117,https://maculardegeneration.net/uncategorized/117-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.978,macd
497,27,3/1/19 12:58,3/1/19 17:58,What is Choroidal Neovascularization (CNV)?,,publish,closed,closed,,choroidal-neovascularization,,,3/12/19 13:32,3/12/19 17:32,,0,https://maculardegeneration.net/?page_id=497,0,page,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9841,macd
498,6,3/12/19 13:31,3/12/19 17:31,What is Choroidal Neovascularization (CNV)?,,inherit,closed,closed,,497-autosave-v1,,,3/12/19 13:31,3/12/19 17:31,,497,https://maculardegeneration.net/uncategorized/497-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9841,macd
499,6,3/1/19 12:59,3/1/19 17:59,Choroidal Neovascularization (CNV),,publish,closed,closed,,choroidal-neovascularization-cnv,,,6/10/19 10:36,6/10/19 14:36,,0,https://maculardegeneration.net/?p=499,43,nav_menu_item,,0,NULL,NULL,macd
500,38,3/1/19 14:34,3/1/19 19:34,Testing and Diagnosis,,inherit,closed,closed,,97-autosave-v1,,,3/1/19 14:34,3/1/19 19:34,,97,https://maculardegeneration.net/uncategorized/97-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9659,macd
501,38,3/1/19 14:47,3/1/19 19:47,How is AMD Diagnosed?,,inherit,closed,closed,,91-autosave-v1,,,3/1/19 14:47,3/1/19 19:47,,91,https://maculardegeneration.net/uncategorized/91-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9636,macd
502,38,3/1/19 14:58,3/1/19 19:58,How is Stargardt Disease Diagnosed?,,inherit,closed,closed,,93-autosave-v1,,,3/1/19 14:58,3/1/19 19:58,,93,https://maculardegeneration.net/uncategorized/93-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.972,macd
503,38,3/1/19 16:17,3/1/19 21:17,How is Myopic Macular Degeneration Diagnosed?,,inherit,closed,closed,,94-autosave-v1,,,3/1/19 16:17,3/1/19 21:17,,94,https://maculardegeneration.net/uncategorized/94-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9597,macd
505,38,3/1/19 17:01,3/1/19 22:01,What is an Optical Coherence Tomography (OCT)?,,inherit,closed,closed,,139-autosave-v1,,,3/1/19 17:01,3/1/19 22:01,,139,https://maculardegeneration.net/uncategorized/139-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9741,macd
506,38,3/1/19 17:08,3/1/19 22:08,What is Angiography?,,inherit,closed,closed,,140-autosave-v1,,,3/1/19 17:08,3/1/19 22:08,,140,https://maculardegeneration.net/uncategorized/140-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.976,macd
507,38,3/1/19 17:12,3/1/19 22:12,What is Fluorescein Angiography?,,inherit,closed,closed,,113-autosave-v1,,,3/1/19 17:12,3/1/19 22:12,,113,https://maculardegeneration.net/uncategorized/113-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9669,macd
508,38,3/1/19 17:15,3/1/19 22:15,Indocyanine Green Angiography,,inherit,closed,closed,,115-autosave-v1,,,3/1/19 17:15,3/1/19 22:15,,115,https://maculardegeneration.net/uncategorized/115-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9695,macd
509,38,3/1/19 17:21,3/1/19 22:21,What is Fundus Photography?,,inherit,closed,closed,,141-autosave-v1,,,3/1/19 17:21,3/1/19 22:21,,141,https://maculardegeneration.net/uncategorized/141-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9729,macd
510,38,3/1/19 17:25,3/1/19 22:25,What is Electroretinography?,,inherit,closed,closed,,462-autosave-v1,,,3/1/19 17:25,3/1/19 22:25,,462,https://maculardegeneration.net/uncategorized/462-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9644,macd
511,38,3/1/19 17:29,3/1/19 22:29,Genetic Testing for Macular Degeneration,,inherit,closed,closed,,142-autosave-v1,,,3/1/19 17:29,3/1/19 22:29,,142,https://maculardegeneration.net/uncategorized/142-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9723,macd
513,20,3/3/19 15:19,3/3/19 20:19,Symptoms and Complications of Macular Degeneration,,inherit,closed,closed,,122-autosave-v1,,,3/3/19 15:19,3/3/19 20:19,,122,https://maculardegeneration.net/uncategorized/122-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9841,macd
514,20,3/3/19 15:27,3/3/19 20:27,Symptoms of Macular Degeneration,,inherit,closed,closed,,99-autosave-v1,,,3/3/19 15:27,3/3/19 20:27,,99,https://maculardegeneration.net/uncategorized/99-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9707,macd
515,20,3/3/19 15:45,3/3/19 20:45,Blurry Central Vision,,inherit,closed,closed,,133-autosave-v1,,,3/3/19 15:45,3/3/19 20:45,,133,https://maculardegeneration.net/uncategorized/133-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9747,macd
516,20,3/3/19 16:11,3/3/19 21:11,Distorted Vision (Metamorphopsia),,inherit,closed,closed,,111-autosave-v1,,,3/3/19 16:11,3/3/19 21:11,,111,https://maculardegeneration.net/uncategorized/111-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9797,macd
517,20,3/3/19 16:13,3/3/19 21:13,Changes in Color Perception,,inherit,closed,closed,,135-autosave-v1,,,3/3/19 16:13,3/3/19 21:13,,135,https://maculardegeneration.net/uncategorized/135-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9704,macd
518,20,3/3/19 16:17,3/3/19 21:17,Difficulty Seeing in Low Light,,inherit,closed,closed,,134-autosave-v1,,,3/3/19 16:17,3/3/19 21:17,,134,https://maculardegeneration.net/uncategorized/134-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9731,macd
519,20,3/3/19 16:42,3/3/19 21:42,Impaired Depth Perception (Micropsia),,inherit,closed,closed,,136-autosave-v1,,,3/3/19 16:42,3/3/19 21:42,,136,https://maculardegeneration.net/uncategorized/136-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9732,macd
520,20,3/3/19 16:58,3/3/19 21:58,What is a Central Scotoma?,,inherit,closed,closed,,109-autosave-v1,,,3/3/19 16:58,3/3/19 21:58,,109,https://maculardegeneration.net/uncategorized/109-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9678,macd
521,20,3/3/19 18:17,3/3/19 23:17,Complications of Macular Degeneration,,inherit,closed,closed,,137-autosave-v1,,,3/3/19 18:17,3/3/19 23:17,,137,https://maculardegeneration.net/uncategorized/137-autosave-v1/,0,revision,,0,NULL,NULL,macd
522,20,3/3/19 18:21,3/3/19 23:21,What is Charles Bonnet Syndrome?,,inherit,closed,closed,,101-autosave-v1,,,3/3/19 18:21,3/3/19 23:21,,101,https://maculardegeneration.net/uncategorized/101-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9741,macd
523,20,3/3/19 18:34,3/3/19 23:34,Depression and Macular Degeneration,,inherit,closed,closed,,138-autosave-v1,,,3/3/19 18:34,3/3/19 23:34,,138,https://maculardegeneration.net/uncategorized/138-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9778,macd
524,20,3/3/19 18:47,3/3/19 23:47,Falls and Fractures,,inherit,closed,closed,,98-autosave-v1,,,3/3/19 18:47,3/3/19 23:47,,98,https://maculardegeneration.net/uncategorized/98-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9755,macd
